name,saltiness,deck_count
One Thousand Lashes,0.14,1424
Archon of Justice,0.14,3414
Dream Twist,0.14,5057
Chain of Silence,0.14,143
Waste Away,0.14,47
Fallaji Dragon Engine,0.14,1813
Kozilek's Pathfinder,0.14,1735
Mightstone's Animation,0.14,1154
Doom Foretold,0.14,3792
Determined Iteration,0.14,27235
Curious Pair,0.14,3336
Shredded Sails,0.14,4201
Caller of the Claw,0.14,7782
Cosmos Elixir,0.14,42255
Thrashing Wumpus,0.14,1621
Hymn of Rebirth,0.14,597
Hobblefiend,0.14,3557
Obzedat's Aid,0.14,2567
Breath Weapon,0.14,5949
Pounce,0.14,6548
Isolate,0.14,327
Akroan Skyguard,0.14,1321
Steeple Creeper,0.14,1689
Devout Harpist,0.14,292
Harmless Offering,0.14,12936
Rowan's Grim Search,0.14,15109
Mindshrieker,0.14,3084
Stew the Coneys,0.14,13369
Lat-Nam's Legacy,0.14,2757
Furyblade Vampire,0.14,1000
Creepy Doll,0.14,8739
Alabaster Wall,0.14,250
Beamsplitter Mage,0.14,1314
Sticky Fingers,0.14,60082
"Elspeth, Sun's Nemesis",0.14,4969
Heaven's Gate,0.14,1989
Thassa's Ire,0.14,1241
Horde Ambusher,0.14,696
Energy Field,0.14,3475
Panicked Bystander,0.14,732
Anoint,0.14,155
Caldaia Guardian,0.14,3139
Intrepid Outlander,0.14,1157
Explosion of Riches,0.14,4154
Steel Overseer,0.14,87991
Dreadbore,0.14,27946
Digsite Engineer,0.14,26515
Expedition Map,0.14,173417
Tomb Fortress,0.14,27204
Jaya's Immolating Inferno,0.14,49175
Myr Convert,0.14,50776
Soul's Fire,0.14,43017
Vat of Rebirth,0.14,54263
Sanctum of Eternity,0.14,31489
Outcaster Trailblazer,0.14,24398
Sonic Screwdriver,0.14,52708
Hoarding Ogre,0.14,33521
River of Tears,0.14,46560
Hunter's Blowgun,0.14,13200
Kor Cartographer,0.14,32712
End the Festivities,0.14,55322
Scalestorm Summoner,0.14,1224
"Veronica, Dissident Scribe",0.14,7450
"Ruby, Daring Tracker",0.14,37847
Lost Jitte,0.14,15838
Serum Snare,0.14,27261
"Vadmir, New Blood",0.14,8238
Case of the Shifting Visage,0.14,10371
Stone Idol Generator,0.14,11112
Shadow Rift,0.14,35213
Manamorphose,0.14,35153
The Spear of Leonidas,0.14,20742
Stampede Surfer,0.14,1814
Mandibular Kite,0.14,4575
Stargaze,0.14,10811
Cathar Commando,0.14,78127
Kitsune Healer,0.14,957
Tocasia's Welcome,0.14,90542
Clackbridge Troll,0.14,21774
Connecting the Dots,0.14,6538
Trained Arynx,0.14,1531
Cranial Ram,0.14,10405
Prismatic Vista,0.14,298865
Incendiary,0.14,439
Dawn of Hope,0.14,48192
Abuelo's Awakening,0.14,2502
Glorious Protector,0.14,20797
Primal Prayers,0.14,3538
Erebos's Intervention,0.14,21030
Termagant Swarm,0.14,18441
Seafloor Oracle,0.14,24475
Disciple of Bolas,0.14,67789
Loxodon Warhammer,0.14,105826
"Jori En, Ruin Diver",0.14,23312
Bitter Triumph,0.14,76286
Desolate Mire,0.14,48154
"Skysovereign, Consul Flagship",0.14,40786
"Orzhova, the Church of Deals",0.14,2376
Ghoulcaller Gisa,0.14,42646
"Garna, Bloodfist of Keld",0.14,29756
"Kassandra, Eagle Bearer",0.14,8518
Deeproot Elite,0.14,20323
Share the Spoils,0.14,20692
The Flux,0.14,11131
Gilded Goose,0.14,107312
Unexpected Windfall,0.14,180814
Bristlepack Sentry,0.14,1017
Brotherhood Patriarch,0.14,3070
Inverted Iceberg,0.14,4705
Exit Specialist,0.14,3819
Rolling Hamsphere,0.14,16980
Steer Clear,0.14,904
Solidarity of Heroes,0.14,21597
Undying Malice,0.14,61020
Rohirrim Chargers,0.14,3282
Deathreap Ritual,0.14,52202
Treeguard Duo,0.14,8579
Rainbow Vale,0.14,3914
Utter End,0.14,81449
Vines of Vastwood,0.14,24874
Frenzied Gorespawn,0.14,3669
Magewright's Stone,0.14,36257
Third Path Iconoclast,0.14,86725
Steady Progress,0.14,23588
Salvation Swan,0.14,4645
Pawpatch Recruit,0.14,7055
Urza's Bauble,0.14,27250
Omen of the Sea,0.14,20298
Tune the Narrative,0.14,13304
Brave the Sands,0.14,51500
Alchemist's Talent,0.14,22122
Gimli's Reckless Might,0.14,20216
Staunch Crewmate,0.14,6450
Hunter's Insight,0.14,101497
Ominous Cemetery,0.14,17471
Emeria Angel,0.14,51400
Llanowar Elves,0.14,564758
Colossal Majesty,0.14,91038
Bonders' Enclave,0.14,138390
Timeless Witness,0.14,75968
Zoyowa Lava-Tongue,0.14,10245
Oblation,0.14,23804
Undead Augur,0.14,61127
Junk Jet,0.14,6814
Blood Spatter Analysis,0.14,1279
Minds Aglow,0.14,27948
Crashing Drawbridge,0.14,89819
Highland Giant,0.14,26
Susan Foreman,0.14,1986
Transcendent Message,0.14,20881
Hollow Trees,0.14,1632
Caustic Caterpillar,0.14,42842
Detective's Phoenix,0.14,5322
Body Double,0.14,19022
Embrace the Unknown,0.14,11070
Riftburst Hellion,0.14,1075
Royal Treatment,0.14,28840
Chain Assassination,0.13,11670
Warden of the Inner Sky,0.13,3622
Distract the Guards,0.13,2773
Agility Bobblehead,0.13,15530
Tempered Steel,0.13,38592
Sword of Vengeance,0.13,66686
Midnight Reaper,0.13,106863
Castle Embereth,0.13,98373
Treasure Vault,0.13,144347
Access Tunnel,0.13,131662
Adrestia,0.13,9140
Cragcrown Pathway,0.13,105281
Commune with Lava,0.13,29750
Vivisection Evangelist,0.13,1145
Blood Cultist,0.13,2653
Thought Courier,0.13,7213
Corridor Monitor,0.13,10424
Kolaghan Forerunners,0.13,982
Recuperate,0.13,64
Callous Sell-Sword,0.13,4968
Punish Ignorance,0.13,517
Cowed by Wisdom,0.13,715
Malakir Familiar,0.13,3829
Homarid Shaman,0.13,421
Prowling Geistcatcher,0.13,8931
Water Wings,0.13,3935
Gnat Alley Creeper,0.13,23
Dread Linnorm,0.13,11690
Murmurs from Beyond,0.13,784
Binding Grasp,0.13,276
Jacob Frye,0.13,10396
Sarkhan's Rage,0.13,512
Colossadactyl,0.13,4169
Bala Ged Thief,0.13,1747
Pondering Mage,0.13,1697
Puppet Master,0.13,115
Encroaching Wastes,0.13,8927
Eel Umbra,0.13,19305
Goblin Wizard,0.13,2137
Deadeye Plunderers,0.13,3923
Nemesis of Mortals,0.13,1807
Invoke Calamity,0.13,19591
Advanced Hoverguard,0.13,95
Runaway Carriage,0.13,167
Paliano Vanguard,0.13,9
Teeka's Dragon,0.13,958
Ethersworn Sphinx,0.13,8627
Turn to Frog,0.13,9170
Swarm of Bloodflies,0.13,4826
Anarchist,0.13,1170
Stronghold Discipline,0.13,613
Golgothian Sylex,0.13,39
Flowering Lumberknot,0.13,38
Eyeblight's Ending,0.13,7083
Bargain,0.13,386
Flowstone Charger,0.13,17
Chain to Memory,0.13,1184
Gild,0.13,1462
Wharf Infiltrator,0.13,16746
Lyev Decree,0.13,370
Zenith Flare,0.13,3418
Purraj of Urborg,0.13,119
Boros Locket,0.13,10192
Manifold Mouse,0.13,4869
Azure Fleet Admiral,0.13,10103
Curse of Bounty,0.13,9101
Pick the Brain,0.13,126
Hunted Bonebrute,0.13,14425
Vraska Joins Up,0.13,31106
Solitary Hunter,0.13,247
Luminarch Aspirant,0.13,29929
Spellbreaker Behemoth,0.13,7369
Ondu War Cleric,0.13,219
Trained Cheetah,0.13,30
Loyal Drake,0.13,22207
Invasion of Dominaria,0.13,5327
Sludge Crawler,0.13,762
Servant of the Conduit,0.13,4794
Unexpected Fangs,0.13,9928
Purphoros's Intervention,0.13,6255
Storm Sculptor,0.13,625
Thick-Skinned Goblin,0.13,109
Skirk Drill Sergeant,0.13,1042
Stump Stomp,0.13,48785
Glint Weaver,0.13,3022
Dragon Mask,0.13,359
Spartan Veteran,0.13,468
Speaker of the Heavens,0.13,30527
"Skarrg, the Rage Pits",0.13,37056
Mask of Griselbrand,0.13,36605
Armorcraft Judge,0.13,38339
Transguild Promenade,0.13,12480
Plumb the Forbidden,0.13,83677
Prosperous Bandit,0.13,11543
Revitalizing Repast,0.13,66771
Seer's Sundial,0.13,26861
Time Lord Regeneration,0.13,4819
Champion of the Perished,0.13,40845
Faithless Looting,0.13,463856
Shadowy Backstreet,0.13,101467
Razorgrass Ambush,0.13,32646
Inferno Titan,0.13,41792
Bartolomé del Presidio,0.13,55140
Petty Larceny,0.13,6299
Colonel Autumn,0.13,8944
Break Down,0.13,5630
Curate,0.13,23702
Bellowing Tanglewurm,0.13,20091
Fake Your Own Death,0.13,45476
Whisperer of the Wilds,0.13,18588
Allay,0.13,700
Quandrix Campus,0.13,22987
Vengeful Creeper,0.13,2737
Kabira Crossroads,0.13,16834
Deadly Complication,0.13,466
Wear // Tear,0.13,100142
Jhoira's Familiar,0.13,94749
Kozilek's Translator,0.13,404
Conclave Mentor,0.13,50541
Riptide Laboratory,0.13,57453
Thawing Glaciers,0.13,6040
Darkstar Augur,0.13,19186
Willbender,0.13,13426
Explore the Underdark,0.13,23032
Essence Channeler,0.13,16091
"Uchbenbak, the Great Mistake",0.13,3370
Treacherous Greed,0.13,6678
"Karvanista, Loyal Lupari",0.13,4478
"Akiri, Fearless Voyager",0.13,44487
Path of Mettle,0.13,3080
On the Job,0.13,1108
Leonin Warleader,0.13,37328
Tyrite Sanctum,0.13,105224
Mirrorhall Mimic,0.13,29244
The Sea Devils,0.13,2514
Acquired Mutation,0.13,6267
Spellbook,0.13,48749
Perpetual Timepiece,0.13,52227
Animation Module,0.13,25374
Surly Badgersaur,0.13,27179
Armored Scrapgorger,0.13,27431
Ethereal Investigator,0.13,32605
Honden of Seeing Winds,0.13,18350
"Merry, Esquire of Rohan",0.13,25843
Angelic Field Marshal,0.13,23362
Grimoire of the Dead,0.13,22074
Frontier Warmonger,0.13,34099
Aurora Phoenix,0.13,19651
"Chishiro, the Shattered Blade",0.13,13748
Volcanic Vision,0.13,16532
Endless Detour,0.13,9331
Expedite,0.13,78912
Curious Altisaur,0.13,36024
"Tori D'Avenant, Fury Rider",0.13,20893
Wastes,0.13,66636
Disciple of Freyalise,0.13,89951
"Akawalli, the Seething Tower",0.13,8631
Panoptic Projektor,0.13,9722
Daggerfang Duo,0.13,5866
Thickest in the Thicket,0.13,23748
Vision Skeins,0.13,24692
Knife,0.13,1414
Pollenbright Druid,0.13,21052
Murmuration,0.13,10884
Explosive Derailment,0.13,5209
Splinterfright,0.13,23531
Tarrian's Journal,0.13,30112
Totally Lost,0.13,1083
Lost in the Maze,0.13,11311
"Doc Aurlock, Grizzled Genius",0.13,30574
Case of the Burning Masks,0.13,420
"Nelly Borca, Impulsive Accuser",0.13,10886
"Annie Flash, the Veteran",0.13,1666
Planar Incision,0.13,38163
Undercover Butler,0.13,145
Shanodin Dryads,0.13,465
Graveshifter,0.13,33423
Head of the Homestead,0.13,5051
Burden of Proof,0.13,704
Paradise Druid,0.13,59061
Senator Peacock,0.13,5743
Graywater's Fixer,0.13,8289
Rooftop Assassin,0.13,4595
"Fain, the Broker",0.13,35225
Battle Mastery,0.13,27317
Lotus Ring,0.13,4559
Daring Waverider,0.13,7076
Ornery Tumblewagg,0.13,17275
Rampaging Brontodon,0.13,30179
Barbarian Class,0.13,28336
Blazing Volley,0.13,28406
Electrickery,0.13,28271
Skyline Cascade,0.13,7440
Idyllic Beachfront,0.13,36606
Riveteers Overlook,0.13,98214
Master Biomancer,0.13,42132
Invigorating Surge,0.13,35216
Grisly Salvage,0.13,68603
Valkyrie Harbinger,0.13,38917
Diamond City,0.13,26353
Arbor Elf,0.13,160011
Mary Read and Anne Bonny,0.13,13754
Auntie's Hovel,0.13,4297
Trading Post,0.13,61182
Knollspine Dragon,0.13,25601
Rite of Harmony,0.13,30881
"Gollum, Patient Plotter",0.13,31805
Rory Williams,0.13,4904
"Grumgully, the Generous",0.13,28386
Immersturm Predator,0.13,16803
"Hua Tuo, Honored Physician",0.12,4257
Weakstone,0.12,131
Stern Marshal,0.12,29
Thopter Assembly,0.12,22551
Coalition Relic,0.12,34500
Labyrinth Adversary,0.12,960
Shadowcloak Vampire,0.12,562
Campfire,0.12,17454
Dawnbringer Cleric,0.12,16540
Throttle,0.12,168
Royal Warden,0.12,9481
Bedlam Reveler,0.12,4396
Chainbreaker,0.12,2099
Cathedral Membrane,0.12,2107
Chief Engineer,0.12,13432
Research the Deep,0.12,3876
Aggressive Mammoth,0.12,15950
Guardian Gladewalker,0.12,13118
Ghoul's Feast,0.12,503
Earth-Cult Elemental,0.12,13026
Containment Breach,0.12,1323
Ogre Shaman,0.12,22
Lay Waste,0.12,582
Festering Evil,0.12,822
Soul Burn,0.12,536
Soulsworn Jury,0.12,1322
Rewards of Diversity,0.12,905
Sky Tether,0.12,894
Thoughtcutter Agent,0.12,228
Sporoloth Ancient,0.12,11065
Subversion,0.12,3029
Custodi Squire,0.12,6302
"Skullbriar, the Walking Grave",0.12,3717
Favor of Jukai,0.12,1430
Draugr Thought-Thief,0.12,692
Chime of Night,0.12,1540
Volatile Claws,0.12,3028
Bronzeplate Boar,0.12,4203
Clockwork Droid,0.12,2942
Psychotic Episode,0.12,3152
Tread Upon,0.12,425
Apostle of Purifying Light,0.12,837
Laccolith Rig,0.12,925
Merfolk Observer,0.12,139
Chardalyn Dragon,0.12,1298
"Niambi, Faithful Healer",0.12,157
Sapling of Colfenor,0.12,9814
Slithery Stalker,0.12,261
Network Disruptor,0.12,6800
Trigon of Corruption,0.12,839
Roots,0.12,164
Warren Warleader,0.12,16628
Dark Banishing,0.12,1126
Ethereal Guidance,0.12,271
Serpent Generator,0.12,731
Hecatomb,0.12,751
Battle Frenzy,0.12,48
Life Matrix,0.12,101
Lhurgoyf,0.12,11101
Wicked Visitor,0.12,9541
Weapon Rack,0.12,1107
Transcendent Master,0.12,1572
Hot Springs,0.12,48
Loxodon Sergeant,0.12,450
Moonlight Geist,0.12,57
"Ayumi, the Last Visitor",0.12,735
Sparkhunter Masticore,0.12,481
Sundering Vitae,0.12,2309
Ground Assault,0.12,5071
Sandskin,0.12,219
Jasmine Boreal of the Seven,0.12,1419
Zephyr Winder,0.12,642
Chilling Apparition,0.12,353
Brazen Freebooter,0.12,2282
Conquering Manticore,0.12,3872
Extra Arms,0.12,218
Glistening Sphere,0.12,48998
Axis of Mortality,0.12,5722
Honden of Cleansing Fire,0.12,17401
Claim // Fame,0.12,1437
Krosan Wayfarer,0.12,3900
Shu Soldier-Farmers,0.12,49
Sun Droplet,0.12,7560
Hero's Resolve,0.12,689
Mark of Sakiko,0.12,7181
Gravity Negator,0.12,463
Cage of Hands,0.12,2941
Diregraf Rebirth,0.12,6497
Salvage Slasher,0.12,199
Katilda and Lier,0.12,1429
Morphling,0.12,1974
Refresh,0.12,487
Angelfire Crusader,0.12,31
Saheeli's Directive,0.12,9332
Thalakos Drifters,0.12,293
Nimbus Naiad,0.12,802
Gimli's Fury,0.12,6164
Jaya's Greeting,0.12,1577
Feral Abomination,0.12,317
Nalia de'Arnise,0.12,7042
Runed Stalactite,0.12,3636
Mark of Fury,0.12,3130
Melesse Spirit,0.12,88
Amber Prison,0.12,604
Pouncing Cheetah,0.12,386
Kitsune Ace,0.12,6500
Break Ties,0.12,3231
"Mu Yanling, Sky Dancer",0.12,4722
Bar the Door,0.12,10686
Chaotic Strike,0.12,2941
Wandering Stream,0.12,128
Pollen Lullaby,0.12,1182
Consecrate // Consume,0.12,1708
Woebringer Demon,0.12,1068
Woolly Thoctar,0.12,753
Oracle's Vault,0.12,7152
Wall of Junk,0.12,16755
Wielding the Green Dragon,0.12,94
Watcher in the Web,0.12,9970
Blessing of Frost,0.12,7009
Mercenary Informer,0.12,205
Errant and Giada,0.12,8529
Marsh Boa,0.12,1197
Rending Flame,0.12,931
Runeflare Trap,0.12,2615
Herald of Hadar,0.12,3954
Stinkdrinker Daredevil,0.12,4573
Even the Score,0.12,10296
Will-Forged Golem,0.12,437
Gleeful Sabotage,0.12,1852
Just Fate,0.12,30
Goblin Firebomb,0.12,1892
Pitfall Trap,0.12,305
Consecrated by Blood,0.12,645
Hypnotic Cloud,0.12,152
Benalish Faithbonder,0.12,395
"Gilraen, Dúnedain Protector",0.12,21746
Lava Spike,0.12,4739
Yavimaya Kavu,0.12,196
Roots of Life,0.12,1551
Fangren Firstborn,0.12,3167
Guardian Shield-Bearer,0.12,420
Lightning Storm,0.12,835
Snarling Wolf,0.12,2196
Giant Trap Door Spider,0.12,349
Raven Wings,0.12,1552
Soul of Windgrace,0.12,7683
"Aurelia, Exemplar of Justice",0.12,11118
Sporeweb Weaver,0.12,12944
Flesh to Dust,0.12,373
Darting Merfolk,0.12,547
Greenwarden of Murasa,0.12,18240
Scale Up,0.12,10640
Envelop,0.12,1138
Rampart Crawler,0.12,220
Tempted by the Oriq,0.12,4049
Ajani's Sunstriker,0.12,3504
Soulstinger,0.12,1979
"Jeska, Warrior Adept",0.12,1912
Shah of Naar Isle,0.12,666
Jinxed Choker,0.12,4390
Blood Baron of Vizkopa,0.12,3336
Guardians' Pledge,0.12,428
Savaen Elves,0.12,46
Grim Feast,0.12,2148
Fatal Frenzy,0.12,3570
Curse of Bloodletting,0.12,12327
Birthing Hulk,0.12,3636
Angelic Voices,0.12,394
Hunter of Eyeblights,0.12,1096
Mu Yanling,0.12,3252
Plea for Guidance,0.12,9182
"Fear, Fire, Foes!",0.12,12061
Storm Fleet Arsonist,0.12,723
Plate Armor,0.12,10850
Spectral Procession,0.12,6689
Verdurous Gearhulk,0.12,13398
Matter Reshaper,0.12,16685
Sunder Shaman,0.12,6594
Mistmeadow Witch,0.12,8336
Spider Food,0.12,13991
Underworld Charger,0.12,427
Empty-Shrine Kannushi,0.12,198
Barbary Apes,0.12,1491
Bassara Tower Archer,0.12,4784
Jayemdae Tome,0.12,1139
Spined Megalodon,0.12,1122
Springjaw Trap,0.12,352
Toll of the Invasion,0.12,1357
Vampires' Vengeance,0.12,8926
Keepsake Gorgon,0.12,853
Soul Barrier,0.12,1635
Serpent of the Endless Sea,0.12,1005
Gates Ablaze,0.12,4995
Nyxathid,0.12,1331
Into the Fray,0.12,390
Rishadan Dockhand,0.12,3091
Vial of Poison,0.12,519
Boarded Window,0.12,663
Ezzaroot Channeler,0.12,10770
Meteor Swarm,0.12,5309
Niblis of the Urn,0.12,4193
Grenzo's Ruffians,0.12,982
Disturbing Plot,0.12,427
Lifespark Spellbomb,0.12,645
Veinfire Borderpost,0.12,2329
Progenitor Exarch,0.12,14809
Game Preserve,0.12,473
Ravager Wurm,0.12,3339
No-Dachi,0.12,1410
Temur Charm,0.12,15985
Courage in Crisis,0.12,11817
Frostweb Spider,0.12,2488
Cut Short,0.12,6944
Talisman of Resilience,0.12,153982
Remorseless Punishment,0.12,991
The Brothers' War,0.12,5940
Silent Submersible,0.12,3560
Clickslither,0.12,548
Herald of the Host,0.12,10368
Troubled Healer,0.12,280
Codespell Cleric,0.12,651
Resuscitate,0.12,336
Voldaren Pariah,0.12,6860
Grim Poppet,0.12,2450
"Urgoros, the Empty One",0.12,2008
Sheltering Prayers,0.12,15
Crippling Chill,0.12,1545
Vampiric Sliver,0.12,1130
Coastal Bulwark,0.12,1235
"Dennick, Pious Apprentice",0.12,4625
Overwhelming Denial,0.12,2883
Price of Fame,0.12,28442
Pillar of Flame,0.12,1562
"Mirko Vosk, Mind Drinker",0.12,8526
Towering Viewpoint,0.12,8405
Crabapple Cohort,0.12,167
Avatar of Fury,0.12,2262
Viridian Harvest,0.12,151
Grasp of Darkness,0.12,8009
Rune Snag,0.12,182
Riptide Shapeshifter,0.12,685
Cavern Thoctar,0.12,35
Charnelhoard Wurm,0.12,1839
Madcap Skills,0.12,6748
Sunscape Apprentice,0.12,61
Vortex Elemental,0.12,626
Rivals' Duel,0.12,314
Battering Sliver,0.12,4837
Suture Spirit,0.12,144
Knight-Errant of Eos,0.12,7456
Kookus,0.12,94
Nyxborn Hydra,0.12,21141
Predators' Hour,0.12,14345
Verdant Field,0.12,42
Steamflogger Boss,0.12,55
Volcanic Upheaval,0.12,518
Mercy Killing,0.12,3855
Dimir Charm,0.12,8965
Elder Deep-Fiend,0.12,14173
Planar Atlas,0.12,9970
Triassic Egg,0.12,373
Sylvan Basilisk,0.12,604
Transmogrifying Licid,0.12,490
Sift Through Sands,0.12,1064
Phytohydra,0.12,4556
Boartusk Liege,0.12,4252
Shield of Kaldra,0.12,6801
Spellrune Painter,0.12,1518
Angelic Exaltation,0.12,9092
Horn of Deafening,0.12,279
Pyre Charger,0.12,137
Kheru Bloodsucker,0.12,886
Undercity Scavenger,0.12,191
Kjeldoran Pride,0.12,28
Tragic Lesson,0.12,2544
Wall of Vines,0.12,2909
"Tomorrow, Azami's Familiar",0.12,2045
Altar of the Goyf,0.12,7494
Capashen Unicorn,0.12,1481
Mob,0.12,674
Demon of Fate's Design,0.12,35202
Chromatic Lantern,0.12,534404
Gilt-Leaf Winnower,0.12,1842
Forgestoker Dragon,0.12,1179
Amphin Pathmage,0.12,852
Okiba Reckoner Raid,0.12,7985
Aisling Leprechaun,0.12,103
"Shanna, Sisay's Legacy",0.12,9707
Run Afoul,0.12,379
Goldmeadow Harrier,0.12,3549
Stand Together,0.12,96
Epochrasite,0.12,3739
Retribution of the Ancients,0.12,15364
Giant Scorpion,0.12,334
The Red Terror,0.12,15246
Tazeem Roilmage,0.12,1185
Knickknack Ouphe,0.12,6009
Declaration of Naught,0.12,1396
Secrets of the Key,0.12,5611
Fall of the Titans,0.12,7474
Elminster,0.12,4920
Banishment Decree,0.12,97
Keening Banshee,0.12,331
Shieldmage Advocate,0.12,794
Archghoul of Thraben,0.12,17966
Screeching Harpy,0.12,29
Spiteful Prankster,0.12,10214
Melancholy,0.12,44
Creeping Mold,0.12,2288
"Aegar, the Freezing Flame",0.12,3517
Ironwright's Cleansing,0.12,602
Harbor Serpent,0.12,1254
Grizzled Leotau,0.12,2456
Minister of Impediments,0.12,6012
Griptide,0.12,494
Sleep Paralysis,0.12,718
Wilfred Mott,0.12,5782
Chains of Custody,0.12,18535
Outland Colossus,0.12,1510
Spike Feeder,0.12,9498
Affa Protector,0.12,246
Embalmer's Tools,0.12,5583
Infinite Reflection,0.12,2274
Resilient Khenra,0.12,222
Valor Made Real,0.12,1384
Righteous Aura,0.12,4271
Sun's Bounty,0.12,160
Flayer Husk,0.12,5958
Moldering Karok,0.12,967
Vivien's Invocation,0.12,1091
Broken Wings,0.12,21863
Exclusion Ritual,0.12,362
Stalking Bloodsucker,0.12,31
Soaring Thought-Thief,0.12,9671
Flamescroll Celebrant,0.12,5623
Unquenchable Thirst,0.12,118
Survival Cache,0.12,2700
Play with Fire,0.12,9222
Mourning Patrol,0.12,334
Third Path Savant,0.12,558
Reckless Scholar,0.12,2468
Chillbringer,0.12,426
Jungleborn Pioneer,0.12,2053
Bog Raiders,0.12,312
Gitaxian Raptor,0.12,498
Revoke Privileges,0.12,312
Hallow,0.12,1487
Kitesail Corsair,0.12,2340
Increasing Savagery,0.12,10178
Starlight,0.12,81
Fleeting Image,0.12,106
Arcus Acolyte,0.12,5889
Wispdrinker Vampire,0.12,12249
Heart of Light,0.12,331
Kavu Howler,0.12,163
Nephalia Drownyard,0.12,37526
Oath of Lim-Dûl,0.12,995
Ordeal of Purphoros,0.12,1541
Nissa's Expedition,0.12,8792
Crown of Suspicion,0.12,204
Reduce to Memory,0.12,3200
Dream Trawler,0.12,16668
Visions of Brutality,0.12,2829
Sanctuary Lockdown,0.12,5057
Razor Barrier,0.12,610
Helm of the Ghastlord,0.12,4766
Thought Dissector,0.12,277
Dance of Shadows,0.12,386
Terraformer,0.12,45
Lightning Reaver,0.12,1805
Chicken Troupe,0.12,839
Boreal Elemental,0.12,185
Gluttonous Slug,0.12,1174
Blizzard,0.12,169
Chandra's Pyrohelix,0.12,5370
Bravado,0.12,4656
Arena Trickster,0.12,240
"Sauron, Lord of the Rings",0.12,17831
Metathran Transport,0.12,172
Ichneumon Druid,0.12,257
Mastermind's Acquisition,0.12,12164
Prophet of Distortion,0.12,6292
Sloppity Bilepiper,0.12,4662
Archfiend of Spite,0.12,10833
Sandcrafter Mage,0.12,163
Harmony of Nature,0.12,524
Tomebound Lich,0.12,5297
Blade of the Oni,0.12,9394
Stoic Rebuttal,0.12,15831
Samurai of the Pale Curtain,0.12,2746
Cavern Lampad,0.12,588
Jhessian Infiltrator,0.12,1690
Tiamat's Fanatics,0.12,11290
Skull Storm,0.12,6378
Dawnbreak Reclaimer,0.12,6483
Angel of the God-Pharaoh,0.12,1164
Iron Verdict,0.12,2206
Story Circle,0.12,1344
Maulfist Doorbuster,0.12,424
Hidden Stag,0.12,168
Runo Stromkirk,0.12,3980
Hero of the Winds,0.12,157
Ertai's Familiar,0.12,192
New Frontiers,0.12,4780
Heirs of Stromkirk,0.12,582
Argent Sphinx,0.12,2239
Return to the Earth,0.12,871
Grime Gorger,0.12,1598
Kavu Predator,0.12,1580
Tidings,0.12,2612
Seal from Existence,0.12,15349
Shell Shield,0.12,3136
Jandor's Ring,0.12,128
Ball Lightning,0.12,7597
Smoldering Egg,0.12,10583
Escape Artist,0.12,1341
Echo Chamber,0.12,593
Scarred Vinebreeder,0.12,116
Golgari Rotwurm,0.12,380
Virulent Sliver,0.12,15599
Iroas's Blessing,0.12,1033
Morkrut Behemoth,0.12,1265
Assassin's Blade,0.12,580
Waterwhirl,0.12,113
Illusionary Wall,0.12,454
Disfigure,0.12,2697
Pure Intentions,0.12,205
Thunderous Wrath,0.12,1380
Selfless Exorcist,0.12,22
"Sigarda, Heron's Grace",0.12,12394
Death's Approach,0.12,1268
Brood of Cockroaches,0.12,2092
Mangara of Corondor,0.12,6306
Adverse Conditions,0.12,1108
Leather Armor,0.12,7589
Vedalken Blademaster,0.12,93
Polukranos Reborn,0.12,3442
Firemaw Kavu,0.12,314
